PDB,Ligand,Chain,Number,Resolution(A),Ligand Occupation Factor,Ki(M),log(Ki),pKi,RMSD(A),Torsions,Q,Average Q,Ligand B-factor(A2),Receptor B-factor(A2),B-factor ratio (Ligand/Receptor),C,N,O,P,S,F,Cl,Br,Affinity(kcal/mol),Gauss 1,Gauss 2,Repulsion,Hydrophobic,Hydrogen,Torsional
6OQB,N0J,A,401,1.6,1.0,5.000000000000001e-11,-10.301029995663981,10.301029995663981,ND,2,0.0010000000000001206,2.3255813953491176e-05,9.790930232558141,18.267217559715952,0.5359836658512095,32,2,5,0,1,0,0,0,-16.158,128.6,1837.114,0.871,97.741,0.531,0.47712125471966244
5ZG3,9C6,A,1001,1.6,1.0,6.099999999999999e-08,-7.214670164989233,7.214670164989233,ND,3,-0.0009999999999999731,-3.8461538461537426e-05,28.16923076923077,31.393083665338665,0.8973069058626001,19,2,3,0,1,0,0,0,-9.917,116.197,1379.346,1.439,20.882,0.755,0.6020599913279624
6JN6,BY0,A,304,1.6,1.0,7e-08,-7.154901959985743,7.154901959985743,ND,8,0.0010000000000000009,4.1666666666666706e-05,34.316250000000004,16.06064244465836,2.136667329357881,14,1,4,0,1,0,0,0,-9.917,116.197,1379.346,1.439,20.882,0.755,0.6020599913279624
6OQD,N0M,A,401,1.4,1.0,1.4000000000000003e-10,-9.853871964321762,9.853871964321762,ND,1,-0.0009999999999999176,-2.380952380952185e-05,13.525952380952381,19.325141206675237,0.6999148019824188,31,2,5,0,1,0,0,0,-16.301,118.457,1807.027,0.797,96.727,0.016,0.3010299956639812
6N78,KEP,A,1201,1.8,1.0,2.1e-10,-9.67778070526608,9.67778070526608,ND,5,-0.0019999999999999463,-6.060606060605898e-05,19.547272727272723,34.23259040590406,0.5710135428109882,18,6,2,0,0,2,0,0,-8.906,99.119,1511.856,1.557,29.43,0.0,0.7781512503836436
6N77,KEJ,A,1201,1.6,1.0,5.7e-10,-9.244125144327509,9.244125144327509,ND,4,-0.0010000000000000009,-3.225806451612906e-05,11.89516129032258,23.882953671488835,0.4980607279125141,18,6,2,0,0,0,0,0,-8.516,85.101,1386.406,1.028,22.143,0.0,0.6989700043360189
6GGG,EYN,A,1102,1.7,1.0,6.3e-10,-9.200659450546418,9.200659450546418,ND,5,0.0010000000000000842,2.8571428571430976e-05,27.875999999999998,42.167306753458064,0.6610808739335465,24,3,5,0,0,1,0,0,-12.964,123.859,1907.702,2.708,50.179,4.062,0.7781512503836436
6N7C,KF1,A,1201,1.6,1.0,6.700000000000001e-10,-9.173925197299173,9.173925197299173,ND,4,0.0010000000000000842,2.9411764705884827e-05,10.511470588235294,19.28939734231709,0.5449351476199427,21,6,2,0,0,0,0,0,-9.697,101.14,1505.417,1.66,28.685,0.903,0.6989700043360189
6N7B,KEY,A,1201,1.8,1.0,6e-10,-9.221848749616356,9.221848749616356,ND,4,0.001999999999999974,6.249999999999919e-05,13.935312500000002,26.9712036363637,0.5166737342493619,18,6,2,0,0,0,0,0,-8.551,97.581,1439.888,2.048,23.157,0.185,0.6989700043360189
6GG8,EY8,A,1102,1.8,1.0,7.900000000000001e-10,-9.102372908709558,9.102372908709558,ND,4,-0.0009999999999998344,-3.1249999999994824e-05,16.296562499999997,28.128296856347102,0.5793654192156574,18,3,6,0,1,1,0,0,-11.847,110.447,1732.948,3.432,25.777,4.75,0.6989700043360189
6ODZ,M8J,A,302,1.3,1.0,7e-10,-9.154901959985743,9.154901959985743,ND,5,-5.551115123125783e-17,-1.914177628664063e-18,14.698965517241383,8.474167993630592,1.7345614965728213,15,4,5,0,1,0,0,0,-6.878,61.914,938.469,1.648,29.208,2.984,0.7781512503836436
6FZ4,EC8,A,307,1.8,1.0,1.12e-06,-5.950781977329818,5.950781977329818,ND,4,-0.0019999999999999463,-6.666666666666488e-05,18.971,33.08329258353702,0.5734314367923702,16,3,4,0,0,4,0,0,-7.819,105.278,1029.686,3.502,18.958,4.064,0.6989700043360189
6OE0,M8S,A,302,1.3,1.0,1.2e-09,-8.920818753952375,8.920818753952375,ND,5,-5.551115123125783e-17,-1.7906822977825105e-18,8.036129032258065,9.383755511022056,0.8563872985414973,17,4,5,0,1,0,0,0,-8.282,70.19,1142.973,1.77,34.167,3.492,0.7781512503836436
6D18,GTV,A,301,1.3,1.0,1.4e-06,-5.853871964321762,5.853871964321762,ND,2,-1.5,-0.08333333333333333,16.83611111111111,20.82524311183147,0.8084472781758782,12,0,5,1,0,0,0,0,-7.542,94.781,852.657,5.186,47.442,5.243,0.47712125471966244
6PVV,5FA,A,201,1.6,1.0,1.4e-06,-5.853871964321762,5.853871964321762,ND,15,-5.499,-0.11954347826086956,38.09065217391305,24.99796645702309,1.523750031403519,10,5,19,5,0,0,0,0,-3.345,92.891,1132.015,5.919,0.0,2.69,1.2041199826559248
6N92,KFV,A,301,1.7,1.0,1.08e-05,-4.966576244513051,4.966576244513051,ND,24,-4.5,-0.0703125,24.206093749999997,16.854734010357138,1.4361599379216243,24,8,19,3,1,0,0,0,-6.38,119.217,2016.607,5.508,23.862,6.059,1.3979400086720377
6RVL,KKE,A,302,1.7,1.0,1.148e-06,-5.940058111938045,5.940058111938045,ND,5,-0.001000000000000112,-4.0000000000004476e-05,9.6328,12.399899152884212,0.7768450276274557,14,2,3,0,1,0,0,0,-6.38,119.217,2016.607,5.508,23.862,6.059,1.3979400086720377
6C9V,ERS,A,401,1.7,1.0,1.202e-07,-6.92009553233328,6.92009553233328,ND,7,0.0019999999999999463,5.555555555555406e-05,18.473055555555554,27.10807150405075,0.6814595996913736,20,6,4,0,0,0,0,0,-10.356,131.682,1652.487,5.115,6.421,6.846,0.9030899869919435
6HP0,GJT,A,503,1.8,1.0,1.2e-05,-4.920818753952375,4.920818753952375,ND,9,-1.0020000000000002,-0.03455172413793104,14.741724137931037,22.55814956593057,0.6534988206743415,17,4,5,0,0,0,0,0,-6.944,82.496,1313.034,3.734,15.105,4.952,1.0
6R11,JOB,A,202,1.7,1.0,1.2e-05,-4.920818753952375,4.920818753952375,ND,1,-0.0009999999999998899,-4.999999999999449e-05,37.559,41.578495193901226,0.9033275452813692,12,3,4,0,0,0,0,0,-7.34,88.736,1037.6,3.454,22.506,1.721,0.3010299956639812
6RW1,KL5,A,302,1.7,1.0,1.305e-06,-5.8843894883257,5.8843894883257,ND,6,0.0019999999999999463,7.692307692307485e-05,18.89961538461538,15.253245967741925,1.2390553082658549,15,2,3,0,1,0,0,0,-7.34,88.736,1037.6,3.454,22.506,1.721,0.3010299956639812
6HGS,5GP,A,200,1.5,1.0,0.00016999999999999999,-3.769551078621726,3.769551078621726,ND,7,-0.49800000000000016,-0.016064516129032265,12.169032258064515,23.76899076923083,0.5119709278450912,10,5,8,1,0,0,0,0,-7.789,107.165,1122.508,7.72,0.0,11.679,0.9030899869919435
6E6M,8CB,A,201,1.5,1.0,1.7865000000000002e-06,-5.747996979461541,5.747996979461541,ND,4,5.551115123125783e-17,2.64338815386942e-18,17.954285714285714,19.91180136319388,0.9016906801548075,17,0,2,0,0,0,0,0,-8.492,69.972,1081.917,1.508,64.618,0.94,0.6989700043360189
6SZP,M3B,A,300,1.7,1.0,1.8e-05,-4.7447274948966935,4.7447274948966935,ND,8,4.004,0.2002,41.9485,35.804225844004684,1.1716075131121473,8,4,1,0,0,0,0,0,-4.889,71.969,854.05,4.505,10.676,5.358,0.9542425094393249
6N94,KGJ,A,301,1.7,1.0,1.98e-05,-4.703334809738469,4.703334809738469,ND,23,-4.5,-0.06923076923076923,30.10615384615385,22.33952653171019,1.3476630224646524,24,9,19,3,0,0,0,0,-6.598,117.759,1963.51,4.163,20.268,5.176,1.380211241711606
6GEV,EWN,A,1104,1.5,1.0,2e-09,-8.698970004336019,8.698970004336019,ND,3,-0.001000000000000112,-3.448275862069351e-05,17.27,27.24343335931407,0.6339142270442091,21,2,4,0,0,1,0,0,-12.087,100.593,1685.538,2.108,48.724,2.407,0.6020599913279624
6NWK,DEX,A,301,1.6,1.0,2e-08,-7.698970004336019,7.698970004336019,ND,5,-5.551115123125783e-17,-1.7906822977825105e-18,30.78806451612903,42.96759064327487,0.7165415620283998,22,0,5,0,0,1,0,0,-11.651,89.953,1703.066,2.449,44.357,3.341,0.7781512503836436
6MLH,GPM,A,501,1.6,1.0,0.000213,-3.6716203965612624,3.6716203965612624,ND,7,-1.4970000000000008,-0.07485000000000004,23.6785,20.891203007518822,1.1334196499587899,7,0,8,1,0,0,0,0,-6.686,66.785,865.388,6.43,0.0,11.783,0.9030899869919435
6DD1,M3Q,A,403,1.7,1.0,2.23e-05,-4.651695136951839,4.651695136951839,ND,2,-1.499,-0.0936875,18.919999999999998,16.233659231134325,1.1654796820986346,10,1,3,1,0,0,0,0,-4.711,50.828,696.648,2.74,34.124,1.307,0.47712125471966244
6E5T,HVJ,A,201,1.5,1.0,2.85e-07,-6.54515513999149,6.54515513999149,ND,4,-0.0009999999999999454,-4.761904761904502e-05,26.167142857142853,25.00376062322947,1.0465282903417559,17,0,2,0,0,0,0,0,-8.499,55.89,1050.156,0.809,66.961,0.985,0.6989700043360189
6OE1,M8V,A,303,1.4,1.0,3.1000000000000005e-09,-8.508638306165727,8.508638306165727,ND,5,-5.551115123125783e-17,-1.8503717077085942e-18,9.727,9.220767692922847,1.0549013188419982,16,4,5,0,1,0,0,0,-6.724,58.759,958.788,1.501,28.675,2.486,0.7781512503836436
6D15,TWB,A,301,1.3,1.0,3.29e-05,-4.482804102050026,4.482804102050026,ND,2,-1.499,-0.08327777777777778,19.720000000000002,20.397418962722853,0.9667889861966917,12,0,5,1,0,0,0,0,-6.001,68.639,868.55,4.607,5.289,5.463,0.47712125471966244
6DL2,GUJ,A,201,1.4,1.0,3.3000000000000004e-08,-7.481486060122112,7.481486060122112,ND,2,-0.001000000000000007,-4.166666666666696e-05,18.397083333333335,24.709244232299138,0.7445425347848257,17,3,1,0,1,0,0,0,-7.272,60.558,930.498,0.789,45.392,0.0,0.47712125471966244
6N7A,KEV,A,1203,1.3,1.0,4.3000000000000005e-09,-8.366531544420413,8.366531544420413,ND,4,0.0009999999999999731,3.124999999999916e-05,8.508437500000001,18.951735611510813,0.44895294417426274,19,6,2,0,0,0,0,0,-8.395,94.792,1479.947,2.194,21.012,0.0,0.6989700043360189
6RVK,R29,A,302,1.5,1.0,4.3900000000000005e-07,-6.357535479757878,6.357535479757878,ND,5,0.0010000000000000564,3.846153846154063e-05,22.385000000000005,13.69940346634419,1.6340127550074737,15,2,4,0,0,0,0,0,-8.395,94.792,1479.947,2.194,21.012,0.0,0.6989700043360189
6NWL,HCY,A,301,1.6,1.0,4.3e-08,-7.366531544420414,7.366531544420414,ND,5,5.551115123125783e-17,1.914177628664063e-18,27.00241379310345,35.58686619718305,0.7587747019781382,21,0,5,0,0,0,0,0,-10.921,86.215,1592.048,3.15,35.853,4.617,0.7781512503836436
6S5K,KWE,A,501,1.6,1.0,4.79e-08,-7.319664486585436,7.319664486585436,ND,10,0.0020000000000000443,6.0606060606061946e-05,21.48969696969697,29.630506272401444,0.7252558148057355,28,2,2,0,0,0,0,0,-11.991,137.69,1949.991,3.155,139.044,1.885,1.041392685158225
6ROT,KDQ,H,301,1.3,1.0,4.8363e-07,-6.3154867673018495,6.3154867673018495,ND,10,-0.0010000000000000009,-2.8571428571428598e-05,22.111714285714285,24.454616220130337,0.9041938784348027,22,3,5,0,1,0,0,0,-8.978,119.244,1529.238,2.28,52.308,2.483,1.041392685158225
6R1D,JP5,A,202,1.1,1.0,4e-06,-5.3979400086720375,5.3979400086720375,ND,4,0.0010000000000000373,5.0000000000001866e-05,15.8875,15.27147378832842,1.0403383602794376,12,2,4,0,0,0,0,0,-7.641,107.689,957.27,3.175,27.978,3.412,0.6989700043360189
6O95,LSV,A,502,1.7,1.0,5.1e-09,-8.292429823902063,8.292429823902063,ND,5,-8.326672684688674e-17,-2.44902137784961e-18,20.024705882352936,33.74456203371079,0.5934202335282429,21,5,4,0,0,0,0,0,-9.803,104.594,1724.593,2.204,18.696,0.666,0.7781512503836436
6O8U,LS7,A,501,1.8,1.0,5.3e-09,-8.275724130399212,8.275724130399212,ND,3,-0.0010000000000000564,-3.125000000000176e-05,34.30875,41.35649161804196,0.829585602107328,21,5,3,0,0,0,0,0,-9.651,94.593,1611.319,2.373,20.298,0.74,0.6020599913279624
6UGR,Q71,A,302,1.3,1.0,5.336000000000001e-07,-6.2727841790915075,6.2727841790915075,ND,0,-0.0019999999999999185,-0.0001249999999999949,10.49875,16.860862068965524,0.6226698229934655,7,2,3,0,1,1,0,0,-7.625,59.411,830.572,2.441,20.662,3.855,0.0
6E5L,HVD,A,201,1.1,1.0,6.670000000000001e-08,-7.175874166083451,7.175874166083451,ND,8,-0.0009999999999998621,-3.999999999999449e-05,12.299599999999998,11.653633802816897,1.055430452690813,21,0,2,0,0,0,0,0,-8.455,67.633,1231.491,1.086,87.804,1.026,0.9542425094393249
6UGP,Q7A,A,302,1.3,1.0,6.855e-07,-6.163992540874468,6.163992540874468,ND,0,-0.0009999999999999176,-6.249999999999485e-05,11.274375,17.148168336673304,0.6574681784461183,7,2,3,0,1,0,0,0,-7.669,59.999,808.049,2.443,22.069,4.034,0.0
6ABX,FLC,A,401,1.7,1.0,0.00719,-2.1432711096171175,2.1432711096171175,ND,6,-2.9990000000000006,-0.21421428571428575,27.439285714285713,21.658644395361677,1.2668976512750723,6,0,7,0,0,0,0,0,-6.676,75.444,867.704,4.264,3.952,8.113,0.8450980400142568
6H3Q,FMH,A,302,1.3,1.0,7.320000000000001e-08,-7.135488918941608,7.135488918941608,ND,4,0.0,0.0,23.5755,16.504228456913864,1.428452112229692,10,2,2,0,1,0,0,0,-5.748,49.052,765.111,1.471,20.765,2.58,0.6989700043360189
6UGN,Q77,A,302,1.4,1.0,7.635000000000001e-07,-6.11719095860756,6.11719095860756,ND,0,-0.0019999999999999185,-0.00011764705882352462,13.904117647058827,17.443556535685616,0.7970919014487735,9,2,3,0,1,0,0,0,-7.352,55.88,861.303,2.957,31.359,3.431,0.0
6UH0,PX7,A,302,1.3,1.0,8.531e-07,-6.069000058043848,6.069000058043848,ND,0,-0.0009999999999999731,-6.666666666666488e-05,16.401333333333334,17.560890136327185,0.9339693606649732,8,2,3,0,1,0,0,0,-7.15,55.979,839.233,1.939,25.245,2.175,0.0
6K04,CQF,A,501,1.2,1.0,9.1e-09,-8.040958607678906,8.040958607678906,ND,3,0.0020000000000000573,6.060606060606234e-05,13.562727272727273,15.039232927970076,0.901823074201026,22,6,0,0,0,0,0,0,-8.24,65.834,1198.836,1.281,55.05,0.0,0.6020599913279624
6IC2,BBJ,A,302,1.1,1.0,9.174e-07,-6.037441264204036,6.037441264204036,ND,10,-0.0020000000000000018,-5.8823529411764755e-05,33.29117647058824,20.233836327345294,1.6453220205995451,11,7,4,0,1,1,0,0,-4.982,76.138,1010.715,4.15,15.765,4.017,1.041392685158225
4LLX,5ZE,A,900,1.7,1.0,0.0013,-2.886056647693163,2.886056647693163,ND,1,0.9999999999999998,0.0769230769230769,29.89307692307692,29.85326917057909,1.0013334470094506,6,3,0,0,0,0,0,0,-4.556,40.606,488.406,0.624,20.029,0.658,0.3010299956639812
5C28,4XV,A,803,1.5,1.0,2.2e-06,-5.657577319177793,5.657577319177793,ND,1,-0.001000000000000046,-7.142857142857471e-05,19.172857142857143,21.908651738923343,0.8751272041443914,8,3,0,0,0,0,0,0,-6.087,55.747,696.381,0.895,39.295,0.0,0.3010299956639812
5C2H,4XU,B,803,2.0,1.0,8.2e-12,-11.086186147616283,11.086186147616283,ND,8,8.326672684688674e-17,2.3129646346357427e-18,30.019166666666663,47.05035156249996,0.6380221543465048,23,5,1,0,1,0,0,0,-9.53,134.584,1622.414,2.769,58.852,0.999,0.9542425094393249
3WZ8,IXV,A,401,1.4,1.0,1.5e-06,-5.823908740944319,5.823908740944319,ND,9,0.0010000000000000148,2.777777777777819e-05,16.703888888888887,8.283631961259076,2.016493365109617,27,3,2,0,1,0,0,0,-9.002,112.034,1500.878,2.697,59.67,3.036,1.0
3PWW,ROC,A,1001,1.2,1.0,4.8000000000000006e-08,-7.318758762624412,7.318758762624412,ND,20,1.0000000000000002,0.01666666666666667,9.887333333333334,9.08045168067229,1.0888591978721156,38,6,5,0,0,0,0,0,-9.402,131.864,2177.373,4.873,87.592,6.044,1.3222192947339193
3QGY,L7O,B,1,2.1,1.0,1.6e-08,-7.795880017344075,7.795880017344075,ND,5,1.0010000000000001,0.028600000000000004,37.54485714285715,31.353078703703797,1.1974855004724594,22,6,2,0,0,0,0,0,-6.164,95.681,1476.702,7.056,29.623,2.379,0.7781512503836436
4QD6,30T,A,701,2.45,1.00,2.3e-09,-8.638272164,8.638272164,ND,7,-1.909,-0.05454285714285714,0.0,50.1215346956151,0.0,26,5,3,0,1,0,0,0,-8.269,99.318,1564.039,4.269,74.75,0.999,0.9030899869919435
4RFM,3P6,A,701,2.1,1.0,9e-11,-10.045757490560675,10.045757490560675,ND,5,2.949029909160572e-17,7.37257477290143e-19,28.143500000000007,38.12583055091822,0.738174082854759,25,5,3,0,1,2,0,0,-11.381,107.68,1645.324,2.498,85.043,1.702,0.7781512503836436
4CR9,OTW,A,1489,1.7,1.0,7.999999999999999e-05,-4.096910013008056,4.096910013008056,ND,0,5.551115123125783e-17,3.96508223080413e-18,15.425,18.635601211072686,0.8277167892407439,10,3,0,0,0,0,0,0,-6.134,65.022,710.707,1.08,8.352,0.915,0.0
4CRA,XJ8,A,1491,1.8,1.0,6e-08,-7.221848749616356,7.221848749616356,ND,8,0.0,0.0,19.297674418604654,23.463526611856373,0.8224541322297787,29,5,4,0,0,0,0,0,-9.236,109.63,1742.715,3.815,26.169,3.755,0.9542425094393249
4CRC,OTM,A,1245,1.6,1.0,1.9e-09,-8.721246399047171,8.721246399047171,ND,9,-0.0010000000000001735,-2.272727272727667e-05,15.169090909090908,22.114644097222204,0.6859296872426847,26,10,2,0,0,0,0,0,-9.69,149.416,1831.521,4.376,26.691,3.814,1.0
4TY7,39F,A,301,2.0,1.0,3e-10,-9.522878745280337,9.522878745280337,ND,8,0.9999999999999997,0.022222222222222216,14.321555555555554,26.01371642448263,0.5505386205439265,26,7,1,0,0,0,0,0,-9.624,119.138,1589.936,3.445,23.206,5.186,0.9542425094393249
3BGZ,VX3,A,314,2.4,1.0,5.5e-07,-6.259637310505756,6.259637310505756,ND,3,-1.0,-0.04,28.298,36.67460635881903,0.7715965571146551,21,1,2,0,0,0,0,0,-10.532,71.166,1261.989,1.632,93.528,1.755,0.6020599913279624
3JYA,LWG,A,1000,2.1,1.0,1.3009999999999998e-07,-6.885722703438414,6.885722703438414,ND,0,4.163336342344337e-17,2.3129646346357427e-18,28.266666666666673,30.189430683918594,0.9363100272614234,10,2,1,0,1,0,0,0,-7.491,57.325,933.627,0.744,27.012,0.0,0.0
4K18,1OB,A,402,2.0,1.0,1.1000000000000001e-09,-8.958607314841775,8.958607314841775,ND,5,1.3877787807814457e-17,4.2053902447922597e-19,36.019090909090906,45.41849084249081,0.7930490476665862,21,5,2,0,0,1,0,0,-8.787,92.923,1494.357,2.832,54.164,0.198,0.7781512503836436
5DWR,5H7,A,401,2.0,1.0,6e-12,-11.221848749616356,11.221848749616356,ND,5,1.001,0.02705405405405405,22.7827027027027,31.65802160953799,0.7196502353715838,24,4,1,0,0,3,0,0,-10.038,94.903,1632.315,4.084,75.729,1.996,0.7781512503836436
4TWP,AXI,A,601,2.4,1.0,1e-10,-10.0,10.0,ND,5,6.938893903907228e-17,2.168404344971009e-18,40.227812500000006,52.388213474640445,0.7678790672919793,22,4,1,0,1,0,0,0,-8.763,107.698,1475.642,6.098,72.586,3.393,0.7781512503836436
2QNQ,QN3,A,2501,2.3,1.0,7.699999999999999e-07,-6.113509274827519,6.113509274827519,ND,10,1.005,0.02337209302325581,36.2732558139535,22.145008301051444,1.6379879077413235,30,3,4,0,2,0,0,0,-8.876,113.598,2137.401,7.963,72.785,4.257,1.041392685158225
1EBY,BEB,B,501,2.2,1.0,2.0000000000000003e-10,-9.698970004336019,9.698970004336019,ND,17,0.001999999999999732,3.7037037037032076e-05,11.86648148148148,20.753120950323954,0.5717926238605691,38,2,8,0,0,0,0,0,-11.728,153.609,2414.125,5.684,99.979,7.919,1.255272505103306
3O9I,A61,A,200,1.45,1.00,1.5e-12,-11.82390874,11.82390874,ND,16,-0.02699999999999996,-0.0006136363636363628,0.0,16.00886187845303,0.0,30,3,7,0,2,0,0,0,-9.292,139.456,2127.616,4.88,53.559,5.286,1.2304489213782739
1PS3,KIF,A,1501,1.8,1.0,0.005200000000000001,-2.2839966563652006,2.2839966563652006,ND,8,-0.0010000000000000842,-5.000000000000421e-05,14.245999999999999,13.874241665832365,1.0267948579188404,8,2,6,0,0,0,0,0,-4.998,87.867,912.764,6.651,0.0,7.378,0.9542425094393249
3DX1,YHO,A,1050,1.2,1.0,0.000265,-3.576754126063192,3.576754126063192,ND,4,0.9990000000000001,0.0666,6.3693333333333335,18.228929749175528,0.34940796969286747,5,1,3,0,0,0,0,0,-5.608,61.826,600.718,6.647,3.663,10.508,0.6989700043360189
3D4Z,GIM,A,1048,1.3,1.0,1.3e-05,-4.886056647693163,4.886056647693163,ND,5,-0.0010000000000000564,-5.263157894737139e-05,6.95,16.654210315873733,0.4173118909982602,8,2,4,0,0,0,0,0,-5.867,82.411,846.198,7.591,0.0,9.647,0.7781512503836436
3DX2,MZB,A,1048,1.4,1.0,1.5000000000000002e-07,-6.823908740944319,6.823908740944319,ND,5,0.999,0.0555,7.314444444444444,16.53325207313422,0.4424080883838989,6,1,4,0,1,0,0,0,-5.901,74.057,784.902,8.314,0.0,11.786,0.7781512503836436
3EJR,HN4,A,1049,1.2,1.0,2.7e-09,-8.568636235841012,8.568636235841012,ND,7,0.9979999999999991,0.03564285714285711,8.094642857142858,11.522094115296275,0.7025322633319521,20,1,4,0,0,0,0,0,-7.627,111.301,1248.419,8.296,21.627,9.311,0.9030899869919435
3L7B,DKZ,A,843,2.0,1.0,0.00401,-2.396855627379818,2.396855627379818,ND,6,-5.551115123125783e-17,-2.220446049250313e-18,21.598800000000004,33.05126769307191,0.6534938447921461,10,3,5,0,0,1,0,0,-8.007,87.809,1097.888,2.967,6.498,5.089,0.8450980400142568
4EKY,D1J,A,901,2.4,1.0,0.000303,-3.518557371497695,3.518557371497695,ND,9,5.551115123125783e-17,1.914177628664063e-18,21.00862068965517,26.19255922113354,0.8020835425926729,15,2,7,0,0,0,0,0,-9.16,122.349,1442.974,6.972,19.29,9.845,1.0
3G2N,OAK,A,998,2.1,1.0,8.099999999999999e-05,-4.0915149811213505,4.0915149811213505,ND,7,-5.551115123125783e-17,-2.220446049250313e-18,23.2692,36.95240852531724,0.6297072620870586,13,1,6,0,0,0,0,0,-8.5,81.235,1182.711,3.696,17.444,6.951,0.9030899869919435
3EBP,CPB,A,940,2.0,1.0,1.24e-06,-5.906578314837765,5.906578314837765,ND,5,1.0009999999999997,0.03229032258064515,30.94903225806451,30.688618380255516,1.0084856826912918,21,1,5,0,0,0,0,0,-8.984,104.169,1145.819,1.791,67.625,0.0,0.7781512503836436
2W66,HQ6,A,1716,2.2,1.0,8.9e-05,-4.050609993355088,4.050609993355088,ND,6,-0.0010000000000000842,-4.545454545454928e-05,3.2509090909090905,10.202011391121179,0.31865374054947243,9,2,5,0,0,0,0,0,-6.452,83.992,1053.104,7.088,13.518,7.847,0.8450980400142568
2WCA,NP6,A,900,2.3,1.0,2.4999999999999998e-06,-5.6020599913279625,5.6020599913279625,ND,10,5.551115123125783e-17,1.6821560979169039e-18,28.68818181818182,32.231929243638845,0.8900547528920751,17,3,7,0,0,0,0,0,-6.402,84.99,1141.879,5.089,44.749,5.167,1.041392685158225
2XJ7,GC2,A,1000,2.0,1.0,2.2e-07,-6.657577319177793,6.657577319177793,ND,4,0.9999999999999996,0.049999999999999975,23.563499999999998,44.07396816553905,0.5346353183243445,10,2,4,0,0,0,0,0,-8.248,87.814,1046.438,4.713,20.416,6.403,0.6989700043360189
1GPK,HUP,A,1540,2.1,1.0,4.2999999999999995e-06,-5.366531544420414,5.366531544420414,ND,1,0.999,0.045409090909090906,31.23409090909091,43.541974940334256,0.717332894336812,15,2,1,0,0,0,0,0,-10.129,73.11,1137.234,1.392,46.72,1.822,0.3010299956639812
1GPN,HUB,A,1538,2.3,1.0,3.34e-07,-6.476253533188435,6.476253533188435,ND,0,1.0010000000000001,0.045500000000000006,29.304090909090906,41.227296645912865,0.7107934134215422,16,2,1,0,0,0,0,0,-10.014,86.23,1183.198,2.29,46.852,1.179,0.0
1H23,E12,A,1536,2.1,1.0,4.500000000000001e-09,-8.346787486224656,8.346787486224656,ND,15,0.0,0.0,31.730250000000005,34.68109374999972,0.914914916718861,30,4,2,0,0,0,0,0,-9.667,131.788,1894.045,3.049,111.82,2.914,1.2041199826559248
1H22,E10,A,1536,2.1,1.0,8.000000000000001e-10,-9.096910013008056,9.096910013008056,ND,13,0.0,0.0,30.692631578947367,34.17879659000809,0.8980021136238636,28,4,2,0,0,0,0,0,-9.714,129.3,1810.909,2.896,96.319,2.761,1.146128035678238
1E66,HUX,A,803,2.1,1.0,1.3000000000000002e-10,-9.886056647693163,9.886056647693163,ND,1,2.2551405187698492e-17,1.0250638721681133e-18,24.895909090909097,33.04006977671457,0.7535065530780091,18,2,0,0,0,0,0,0,-12.475,125.606,1262.936,2.197,88.524,0.838,0.3010299956639812
3F3A,TRP,A,601,2.0,1.0,6.479999999999999e-05,-4.188424994129407,4.188424994129407,ND,4,-0.0010000000000000009,-5.2631578947368465e-05,23.223157894736843,41.057778479679904,0.5656213939151706,11,2,2,0,0,0,0,0,-6.785,87.888,994.542,5.973,43.454,5.13,0.6989700043360189
